STATION,STATION_NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN,TOBS
GHCND:USS0010E03S,CANYON WY US,20150223,0.00,36.0,7,35,-27,21
GHCND:USS0010E03S,CANYON WY US,20150224,0.00,36.0,26,41,9,22
GHCND:USS0010E03S,CANYON WY US,20150225,0.00,36.0,19,28,1,4
GHCND:USS0010E03S,CANYON WY US,20150226,0.00,36.0,8,25,-10,-9
GHCND:USS0010E03S,CANYON WY US,20150227,0.00,36.0,7,28,-14,-1
GHCND:USS0010E03S,CANYON WY US,20150228,0.00,36.0,8,29,-9,-7
GHCND:USS0010E03S,CANYON WY US,20150301,0.00,36.0,5,30,-18,-3
GHCND:USS0010E03S,CANYON WY US,20150302,0.10,37.0,15,36,-10,16
GHCND:USS0010E03S,CANYON WY US,20150303,0.00,36.0,9,17,-10,-10
GHCND:USS0010E03S,CANYON WY US,20150304,0.00,36.0,4,24,-22,2
GHCND:USS0010E03S,CANYON WY US,20150305,0.00,36.0,16,35,-5,14
GHCND:USS0010E03S,CANYON WY US,20150306,0.10,35.0,25,43,8,19
GHCND:USS0010E03S,CANYON WY US,20150307,0.00,35.0,27,44,11,16
GHCND:USS0010E03S,CANYON WY US,20150308,0.00,35.0,25,44,6,16
GHCND:USS0010E03S,CANYON WY US,20150309,0.00,35.0,27,46,7,20
GHCND:USS0010E03S,CANYON WY US,20150310,0.00,35.0,29,49,11,22
GHCND:USS0010E03S,CANYON WY US,20150311,0.00,35.0,35,49,19,35
GHCND:USS0010E03S,CANYON WY US,20150312,0.00,34.0,37,45,24,24
GHCND:USS0010E03S,CANYON WY US,20150313,0.00,34.0,32,52,16,24
GHCND:USS0010E03S,CANYON WY US,20150314,0.00,34.0,38,49,22,42
GHCND:USS0010E03S,CANYON WY US,20150315,0.00,32.0,45,52,38,42
GHCND:USS0010E03S,CANYON WY US,20150316,0.00,32.0,40,51,34,35
GHCND:USS0010E03S,CANYON WY US,20150317,0.00,30.0,41,52,34,38
GHCND:USS0010E03S,CANYON WY US,20150318,0.00,29.0,35,45,24,24
GHCND:USS0010E03S,CANYON WY US,20150319,0.00,29.0,32,48,17,29
GHCND:USS0010E03S,CANYON WY US,20150320,0.00,29.0,36,51,21,29
GHCND:USS0010E03S,CANYON WY US,20150321,0.00,28.0,36,51,23,32
GHCND:USS0010E03S,CANYON WY US,20150322,0.00,28.0,35,48,24,24
GHCND:USS0010E03S,CANYON WY US,20150323,0.00,29.0,31,45,24,26
GHCND:USS0010E03S,CANYON WY US,20150324,0.20,31.0,28,36,23,25
GHCND:USS0010E03S,CANYON WY US,20150325,0.00,31.0,28,35,16,29
GHCND:USS0010E03S,CANYON WY US,20150326,0.00,29.0,35,42,26,31
GHCND:USS0010E03S,CANYON WY US,20150327,0.00,28.0,39,54,25,31
GHCND:USS0010E03S,CANYON WY US,20150328,0.00,27.0,37,52,26,26
GHCND:USS0010E03S,CANYON WY US,20150329,0.00,27.0,33,49,18,29
GHCND:USS0010E03S,CANYON WY US,20150330,0.00,26.0,38,52,24,31
GHCND:USS0010E03S,CANYON WY US,20150331,0.00,24.0,42,56,27,37
GHCND:USS0010E03S,CANYON WY US,20150401,0.10,26.0,27,37,18,18
GHCND:USS0010E03S,CANYON WY US,20150402,0.00,26.0,21,32,8,12
GHCND:USS0010E03S,CANYON WY US,20150403,0.00,25.0,24,38,11,18
GHCND:USS0010E03S,CANYON WY US,20150404,0.00,25.0,29,40,15,27
GHCND:USS0010E03S,CANYON WY US,20150405,0.00,25.0,31,38,25,29
GHCND:USS0010E03S,CANYON WY US,20150406,0.00,25.0,31,40,15,15
GHCND:USS0010E03S,CANYON WY US,20150407,0.00,25.0,28,46,8,26
GHCND:USS0010E03S,CANYON WY US,20150408,0.00,25.0,31,46,19,24
GHCND:USS0010E03S,CANYON WY US,20150409,0.00,25.0,30,45,16,27
GHCND:USS0010E03S,CANYON WY US,20150410,0.00,25.0,35,46,26,30
GHCND:USS0010E03S,CANYON WY US,20150411,0.00,24.0,37,48,28,31
GHCND:USS0010E03S,CANYON WY US,20150412,0.10,25.0,30,37,21,25
GHCND:USS0010E03S,CANYON WY US,20150413,0.00,24.0,36,51,18,31
GHCND:USS0010E03S,CANYON WY US,20150414,0.00,23.0,38,55,24,24
GHCND:USS0010E03S,CANYON WY US,20150415,0.10,23.0,27,36,23,27
GHCND:USS0010E03S,CANYON WY US,20150416,0.00,22.0,35,49,24,27
GHCND:USS0010E03S,CANYON WY US,20150417,0.00,21.0,39,58,22,29
GHCND:USS0010E03S,CANYON WY US,20150418,0.00,20.0,37,50,24,27
GHCND:USS0010E03S,CANYON WY US,20150419,0.00,19.0,34,46,22,27
GHCND:USS0010E03S,CANYON WY US,20150420,0.00,18.0,36,51,23,29
GHCND:USS0010E03S,CANYON WY US,20150421,0.00,17.0,39,56,24,30
GHCND:USS0010E03S,CANYON WY US,20150422,0.00,15.0,42,59,27,33
GHCND:USS0010E03S,CANYON WY US,20150423,0.00,15.0,38,49,29,29
GHCND:USS0010E03S,CANYON WY US,20150424,0.10,16.0,38,50,26,35
GHCND:USS0010E03S,CANYON WY US,20150425,0.00,15.0,35,44,32,33
GHCND:USS0010E03S,CANYON WY US,20150426,0.10,15.0,36,42,32,32
GHCND:USS0010E03S,CANYON WY US,20150427,0.10,14.0,38,50,26,29
GHCND:USS0010E03S,CANYON WY US,20150428,0.00,12.0,42,59,25,32
GHCND:USS0010E03S,CANYON WY US,20150429,0.00,10.0,46,62,29,36
GHCND:USS0010E03S,CANYON WY US,20150430,0.00,9.0,41,52,30,30
GHCND:USS0010E03S,CANYON WY US,20150501,0.00,7.0,43,58,27,31
GHCND:USS0010E03S,CANYON WY US,20150502,0.20,3.0,46,60,29,41
GHCND:USS0010E03S,CANYON WY US,20150503,0.00,2.0,43,58,30,32
GHCND:USS0010E03S,CANYON WY US,20150504,0.10,0.0,43,57,29,34
GHCND:USS0010E03S,CANYON WY US,20150505,0.10,0.0,42,60,31,35
GHCND:USS0010E03S,CANYON WY US,20150506,0.00,0.0,41,53,33,35
GHCND:USS0010E03S,CANYON WY US,20150507,0.00,0.0,36,41,33,34
GHCND:USS0010E03S,CANYON WY US,20150508,0.00,0.0,36,46,32,33
GHCND:USS0010E03S,CANYON WY US,20150509,0.00,0.0,35,42,28,28
GHCND:USS0010E03S,CANYON WY US,20150510,0.00,0.0,32,42,23,24
GHCND:USS0010E03S,CANYON WY US,20150511,0.20,0.0,38,52,20,38
GHCND:USS0010E03S,CANYON WY US,20150512,0.10,1.0,42,54,35,38
GHCND:USS0010E03S,CANYON WY US,20150513,0.10,0.0,45,58,35,36
GHCND:USS0010E03S,CANYON WY US,20150514,0.00,0.0,43,56,33,38
GHCND:USS0010E03S,CANYON WY US,20150515,0.30,1.0,41,55,34,35
GHCND:USS0010E03S,CANYON WY US,20150516,0.80,2.0,38,47,35,35
GHCND:USS0010E03S,CANYON WY US,20150517,0.10,0.0,38,44,33,35
GHCND:USS0010E03S,CANYON WY US,20150518,0.20,0.0,42,54,33,34
GHCND:USS0010E03S,CANYON WY US,20150519,0.00,0.0,40,50,32,37
GHCND:USS0010E03S,CANYON WY US,20150520,0.10,0.0,42,53,31,39
GHCND:USS0010E03S,CANYON WY US,20150521,0.00,0.0,43,54,34,35
GHCND:USS0010E03S,CANYON WY US,20150522,0.10,0.0,44,58,35,38
GHCND:USS0010E03S,CANYON WY US,20150523,0.00,0.0,43,51,36,36
GHCND:USS0010E03S,CANYON WY US,20150524,0.00,0.0,43,52,35,35
GHCND:USS0010E03S,CANYON WY US,20150525,0.00,0.0,43,55,32,37
GHCND:USS0010E03S,CANYON WY US,20150526,0.10,0.0,43,55,37,37
GHCND:USS0010E03S,CANYON WY US,20150527,0.10,0.0,43,54,37,39
GHCND:USS0010E03S,CANYON WY US,20150528,0.00,0.0,40,47,35,35
GHCND:USS0010E03S,CANYON WY US,20150529,0.10,0.0,46,60,35,38
GHCND:USS0010E03S,CANYON WY US,20150530,0.30,0.0,49,63,36,45
GHCND:USS0010E03S,CANYON WY US,20150531,0.10,0.0,51,66,43,44
GHCND:USS0010E03S,CANYON WY US,20150601,0.00,0.0,52,70,38,39
GHCND:USS0010E03S,CANYON WY US,20150602,0.00,0.0,47,60,36,39
GHCND:USS0010E03S,CANYON WY US,20150603,0.00,0.0,50,63,33,40
GHCND:USS0010E03S,CANYON WY US,20150604,0.00,0.0,50,64,36,43
GHCND:USS0010E03S,CANYON WY US,20150605,0.10,0.0,49,68,39,42
GHCND:USS0010E03S,CANYON WY US,20150606,0.10,0.0,53,66,37,48
GHCND:USS0010E03S,CANYON WY US,20150607,0.10,0.0,55,67,47,47
GHCND:USS0010E03S,CANYON WY US,20150608,0.00,0.0,58,72,42,48
GHCND:USS0010E03S,CANYON WY US,20150609,0.00,0.0,57,76,44,45
GHCND:USS0010E03S,CANYON WY US,20150610,0.00,0.0,53,69,41,44
GHCND:USS0010E03S,CANYON WY US,20150611,0.00,0.0,55,69,43,43
GHCND:USS0010E03S,CANYON WY US,20150612,0.00,0.0,56,70,39,43
GHCND:USS0010E03S,CANYON WY US,20150613,0.00,0.0,53,67,36,40
GHCND:USS0010E03S,CANYON WY US,20150614,0.00,0.0,52,66,34,42
GHCND:USS0010E03S,CANYON WY US,20150615,0.00,0.0,52,69,37,44
GHCND:USS0010E03S,CANYON WY US,20150616,0.00,0.0,49,65,39,42
GHCND:USS0010E03S,CANYON WY US,20150617,0.20,0.0,54,68,41,43
GHCND:USS0010E03S,CANYON WY US,20150618,0.00,0.0,58,73,38,47
GHCND:USS0010E03S,CANYON WY US,20150619,0.00,0.0,58,71,41,49
GHCND:USS0010E03S,CANYON WY US,20150620,0.00,0.0,55,67,40,45
GHCND:USS0010E03S,CANYON WY US,20150621,0.00,0.0,55,66,41,42
GHCND:USS0010E03S,CANYON WY US,20150622,0.00,0.0,54,68,36,42
GHCND:USS0010E03S,CANYON WY US,20150623,0.00,0.0,56,72,36,45
GHCND:USS0010E03S,CANYON WY US,20150624,0.20,0.0,58,73,39,53
GHCND:USS0010E03S,CANYON WY US,20150625,0.00,0.0,60,73,44,44
GHCND:USS0010E03S,CANYON WY US,20150626,0.00,0.0,61,78,39,48
GHCND:USS0010E03S,CANYON WY US,20150627,0.00,0.0,63,83,42,54
GHCND:USS0010E03S,CANYON WY US,20150628,0.00,0.0,65,81,47,52
GHCND:USS0010E03S,CANYON WY US,20150629,0.00,0.0,64,85,46,54
GHCND:USS0010E03S,CANYON WY US,20150630,0.00,0.0,64,78,51,51
GHCND:USS0010E03S,CANYON WY US,20150701,0.00,0.0,64,79,46,50
GHCND:USS0010E03S,CANYON WY US,20150702,0.00,0.0,62,78,45,48
GHCND:USS0010E03S,CANYON WY US,20150703,0.00,0.0,61,79,42,48
GHCND:USS0010E03S,CANYON WY US,20150704,0.00,0.0,63,81,42,52
GHCND:USS0010E03S,CANYON WY US,20150705,0.00,0.0,55,63,47,48
GHCND:USS0010E03S,CANYON WY US,20150706,0.00,0.0,56,70,46,51
GHCND:USS0010E03S,CANYON WY US,20150707,0.00,0.0,56,71,44,48
GHCND:USS0010E03S,CANYON WY US,20150708,0.00,0.0,51,66,42,45
GHCND:USS0010E03S,CANYON WY US,20150709,0.00,0.0,49,65,39,44
GHCND:USS0010E03S,CANYON WY US,20150710,0.00,0.0,48,63,39,40
GHCND:USS0010E03S,CANYON WY US,20150711,0.20,0.0,51,66,36,43
GHCND:USS0010E03S,CANYON WY US,20150712,0.00,0.0,53,67,43,43
GHCND:USS0010E03S,CANYON WY US,20150713,0.00,0.0,54,72,41,42
GHCND:USS0010E03S,CANYON WY US,20150714,0.00,0.0,54,70,38,43
GHCND:USS0010E03S,CANYON WY US,20150715,0.10,0.0,50,64,40,40
GHCND:USS0010E03S,CANYON WY US,20150716,0.10,0.0,54,66,37,50
GHCND:USS0010E03S,CANYON WY US,20150717,0.00,0.0,51,61,42,42
GHCND:USS0010E03S,CANYON WY US,20150718,0.00,0.0,48,61,37,38
GHCND:USS0010E03S,CANYON WY US,20150719,0.00,0.0,52,67,34,50
GHCND:USS0010E03S,CANYON WY US,20150720,0.00,0.0,58,73,45,45
GHCND:USS0010E03S,CANYON WY US,20150721,0.00,0.0,56,74,39,46
GHCND:USS0010E03S,CANYON WY US,20150722,0.00,0.0,56,72,39,51
GHCND:USS0010E03S,CANYON WY US,20150723,0.00,0.0,51,62,42,42
GHCND:USS0010E03S,CANYON WY US,20150724,0.10,0.0,54,68,39,50
GHCND:USS0010E03S,CANYON WY US,20150725,0.00,0.0,56,69,42,44
GHCND:USS0010E03S,CANYON WY US,20150726,0.00,0.0,56,73,39,45
GHCND:USS0010E03S,CANYON WY US,20150727,0.00,0.0,46,66,35,36
GHCND:USS0010E03S,CANYON WY US,20150728,0.10,0.0,42,53,32,32
GHCND:USS0010E03S,CANYON WY US,20150729,0.40,0.0,49,66,30,40
GHCND:USS0010E03S,CANYON WY US,20150730,0.10,0.0,55,74,35,43
GHCND:USS0010E03S,CANYON WY US,20150731,0.10,0.0,58,77,36,44
GHCND:USS0010E03S,CANYON WY US,20150801,0.10,0.0,58,79,35,46
GHCND:USS0010E03S,CANYON WY US,20150802,0.00,0.0,62,81,39,50
GHCND:USS0010E03S,CANYON WY US,20150803,0.00,0.0,58,73,45,50
GHCND:USS0010E03S,CANYON WY US,20150804,0.00,0.0,53,68,42,42
GHCND:USS0010E03S,CANYON WY US,20150805,0.00,0.0,50,67,39,47
GHCND:USS0010E03S,CANYON WY US,20150806,0.00,0.0,54,63,44,44
GHCND:USS0010E03S,CANYON WY US,20150807,0.10,0.0,56,71,38,53
GHCND:USS0010E03S,CANYON WY US,20150808,0.00,0.0,49,54,43,45
GHCND:USS0010E03S,CANYON WY US,20150809,0.20,0.0,52,67,40,40
GHCND:USS0010E03S,CANYON WY US,20150810,0.20,0.0,55,74,35,45
GHCND:USS0010E03S,CANYON WY US,20150811,0.20,0.0,59,78,39,50
GHCND:USS0010E03S,CANYON WY US,20150812,0.00,0.0,58,71,48,49
GHCND:USS0010E03S,CANYON WY US,20150813,0.00,0.0,61,78,45,48
GHCND:USS0010E03S,CANYON WY US,20150814,0.00,0.0,57,74,45,49
GHCND:USS0010E03S,CANYON WY US,20150815,0.00,0.0,56,71,39,39
GHCND:USS0010E03S,CANYON WY US,20150816,0.00,0.0,51,68,33,39
GHCND:USS0010E03S,CANYON WY US,20150817,0.00,0.0,46,62,33,35
GHCND:USS0010E03S,CANYON WY US,20150818,0.00,0.0,42,53,30,33
GHCND:USS0010E03S,CANYON WY US,20150819,0.10,0.0,47,66,29,39
GHCND:USS0010E03S,CANYON WY US,20150820,0.00,0.0,51,69,33,42
GHCND:USS0010E03S,CANYON WY US,20150821,0.00,0.0,55,71,36,49
GHCND:USS0010E03S,CANYON WY US,20150822,0.00,0.0,46,57,32,32
GHCND:USS0010E03S,CANYON WY US,20150823,0.00,0.0,49,71,27,38
GHCND:USS0010E03S,CANYON WY US,20150824,0.00,0.0,55,77,33,44
GHCND:USS0010E03S,CANYON WY US,20150825,0.00,0.0,60,81,38,54
GHCND:USS0010E03S,CANYON WY US,20150826,0.00,0.0,56,70,45,46
GHCND:USS0010E03S,CANYON WY US,20150827,0.00,0.0,52,70,40,42
GHCND:USS0010E03S,CANYON WY US,20150828,0.00,0.0,54,74,35,45
GHCND:USS0010E03S,CANYON WY US,20150829,0.00,0.0,57,70,41,50
GHCND:USS0010E03S,CANYON WY US,20150830,0.00,0.0,54,66,39,39
GHCND:USS0010E03S,CANYON WY US,20150831,0.00,0.0,49,65,32,38
GHCND:USS0010E03S,CANYON WY US,20150901,0.00,0.0,53,72,33,45
GHCND:USS0010E03S,CANYON WY US,20150902,0.00,0.0,57,72,40,48
GHCND:USS0010E03S,CANYON WY US,20150903,0.00,0.0,57,71,44,45
GHCND:USS0010E03S,CANYON WY US,20150904,0.00,0.0,53,67,40,46
GHCND:USS0010E03S,CANYON WY US,20150905,0.20,0.0,45,55,34,34
GHCND:USS0010E03S,CANYON WY US,20150906,0.00,0.0,41,54,30,32
GHCND:USS0010E03S,CANYON WY US,20150907,0.00,0.0,43,58,26,34
GHCND:USS0010E03S,CANYON WY US,20150908,0.10,0.0,45,62,28,36
GHCND:USS0010E03S,CANYON WY US,20150909,0.00,0.0,57,68,40,40
GHCND:USS0010E03S,CANYON WY US,20150910,0.00,0.0,51,69,34,38
GHCND:USS0010E03S,CANYON WY US,20150911,0.00,0.0,53,74,31,41
GHCND:USS0010E03S,CANYON WY US,20150912,0.00,0.0,54,74,33,42
GHCND:USS0010E03S,CANYON WY US,20150913,0.00,0.0,55,74,35,45
GHCND:USS0010E03S,CANYON WY US,20150914,0.00,0.0,51,69,34,47
GHCND:USS0010E03S,CANYON WY US,20150915,0.40,0.0,45,49,37,38
GHCND:USS0010E03S,CANYON WY US,20150916,0.50,0.0,39,43,35,35
GHCND:USS0010E03S,CANYON WY US,20150917,0.10,0.0,37,45,35,35
GHCND:USS0010E03S,CANYON WY US,20150918,0.00,0.0,38,47,30,30
GHCND:USS0010E03S,CANYON WY US,20150919,0.00,0.0,41,56,27,34
GHCND:USS0010E03S,CANYON WY US,20150920,0.00,0.0,46,64,31,37
GHCND:USS0010E03S,CANYON WY US,20150921,0.00,0.0,49,66,34,38
GHCND:USS0010E03S,CANYON WY US,20150922,0.00,0.0,50,72,33,39
GHCND:USS0010E03S,CANYON WY US,20150923,0.00,0.0,50,69,32,38
GHCND:USS0010E03S,CANYON WY US,20150924,0.00,0.0,51,72,31,42
GHCND:USS0010E03S,CANYON WY US,20150925,0.00,0.0,53,74,34,43
GHCND:USS0010E03S,CANYON WY US,20150926,0.00,0.0,54,73,39,43
GHCND:USS0010E03S,CANYON WY US,20150927,0.00,0.0,48,65,35,35
GHCND:USS0010E03S,CANYON WY US,20150928,0.00,0.0,44,63,30,33
GHCND:USS0010E03S,CANYON WY US,20150929,0.00,0.0,45,64,29,33
GHCND:USS0010E03S,CANYON WY US,20150930,0.00,0.0,48,68,29,42
GHCND:USS0010E03S,CANYON WY US,20151001,0.10,0.0,50,61,42,46
GHCND:USS0010E03S,CANYON WY US,20151002,0.10,0.0,46,54,42,43
GHCND:USS0010E03S,CANYON WY US,20151003,0.20,0.0,40,44,33,33
GHCND:USS0010E03S,CANYON WY US,20151004,0.10,0.0,39,48,33,37
GHCND:USS0010E03S,CANYON WY US,20151005,0.00,0.0,44,60,32,32
GHCND:USS0010E03S,CANYON WY US,20151006,0.00,0.0,42,63,28,34
GHCND:USS0010E03S,CANYON WY US,20151007,0.00,0.0,48,61,32,48
GHCND:USS0010E03S,CANYON WY US,20151008,0.00,0.0,49,57,43,43
GHCND:USS0010E03S,CANYON WY US,20151009,0.00,0.0,47,64,35,37
GHCND:USS0010E03S,CANYON WY US,20151010,0.00,0.0,50,67,34,55
GHCND:USS0010E03S,CANYON WY US,20151011,0.00,0.0,46,55,30,30
GHCND:USS0010E03S,CANYON WY US,20151012,0.00,0.0,41,60,26,32
GHCND:USS0010E03S,CANYON WY US,20151013,0.00,0.0,43,60,28,32
GHCND:USS0010E03S,CANYON WY US,20151014,0.00,0.0,42,61,29,31
GHCND:USS0010E03S,CANYON WY US,20151015,0.00,0.0,40,62,25,29
GHCND:USS0010E03S,CANYON WY US,20151016,0.00,0.0,42,65,24,31
GHCND:USS0010E03S,CANYON WY US,20151017,0.10,0.0,44,66,27,36
GHCND:USS0010E03S,CANYON WY US,20151018,0.10,0.0,43,51,33,33
GHCND:USS0010E03S,CANYON WY US,20151019,0.10,0.0,40,47,34,39
GHCND:USS0010E03S,CANYON WY US,20151020,0.30,0.0,38,42,33,35
GHCND:USS0010E03S,CANYON WY US,20151021,0.00,0.0,38,53,30,30
GHCND:USS0010E03S,CANYON WY US,20151022,0.00,0.0,38,50,30,30
GHCND:USS0010E03S,CANYON WY US,20151023,0.00,0.0,35,48,27,29
GHCND:USS0010E03S,CANYON WY US,20151024,0.10,0.0,36,48,27,32
GHCND:USS0010E03S,CANYON WY US,20151025,0.20,0.0,40,51,29,38
GHCND:USS0010E03S,CANYON WY US,20151026,0.00,0.0,36,44,30,32
GHCND:USS0010E03S,CANYON WY US,20151027,0.00,0.0,33,41,24,24
GHCND:USS0010E03S,CANYON WY US,20151028,0.00,0.0,31,44,21,26
GHCND:USS0010E03S,CANYON WY US,20151029,0.00,0.0,32,38,25,30
GHCND:USS0010E03S,CANYON WY US,20151030,0.00,0.0,32,36,28,34
GHCND:USS0010E03S,CANYON WY US,20151031,0.20,0.0,38,41,34,41
GHCND:USS0010E03S,CANYON WY US,20151101,0.10,0.0,38,43,34,35
GHCND:USS0010E03S,CANYON WY US,20151102,0.60,4.0,34,36,33,33
GHCND:USS0010E03S,CANYON WY US,20151103,0.50,9.0,33,36,29,29
GHCND:USS0010E03S,CANYON WY US,20151104,0.00,8.0,29,33,25,25
GHCND:USS0010E03S,CANYON WY US,20151105,0.20,9.0,25,28,21,23
GHCND:USS0010E03S,CANYON WY US,20151106,0.10,7.0,20,30,9,13
GHCND:USS0010E03S,CANYON WY US,20151107,0.00,7.0,20,33,9,11
GHCND:USS0010E03S,CANYON WY US,20151108,0.10,7.0,20,37,3,16
GHCND:USS0010E03S,CANYON WY US,20151109,0.10,7.0,27,39,15,28
GHCND:USS0010E03S,CANYON WY US,20151110,0.10,8.0,25,30,9,9
GHCND:USS0010E03S,CANYON WY US,20151111,0.00,8.0,18,25,5,24
GHCND:USS0010E03S,CANYON WY US,20151112,0.00,8.0,25,30,19,26
GHCND:USS0010E03S,CANYON WY US,20151113,0.00,8.0,26,32,15,15
GHCND:USS0010E03S,CANYON WY US,20151114,0.00,7.0,24,42,9,17
GHCND:USS0010E03S,CANYON WY US,20151115,0.10,7.0,24,41,10,18
GHCND:USS0010E03S,CANYON WY US,20151116,0.00,7.0,21,32,7,7
GHCND:USS0010E03S,CANYON WY US,20151117,0.10,8.0,18,27,3,27
GHCND:USS0010E03S,CANYON WY US,20151118,0.10,10.0,21,27,10,14
GHCND:USS0010E03S,CANYON WY US,20151119,0.20,12.0,22,27,13,22
GHCND:USS0010E03S,CANYON WY US,20151120,0.20,12.0,10,22,-14,-13
GHCND:USS0010E03S,CANYON WY US,20151121,0.00,12.0,2,24,-20,2
GHCND:USS0010E03S,CANYON WY US,20151122,0.00,11.0,13,33,-3,7
GHCND:USS0010E03S,CANYON WY US,20151123,0.10,11.0,18,38,0,17
GHCND:USS0010E03S,CANYON WY US,20151124,0.00,10.0,24,35,10,27
GHCND:USS0010E03S,CANYON WY US,20151125,0.10,11.0,17,27,10,10
GHCND:USS0010E03S,CANYON WY US,20151126,0.00,11.0,6,19,-10,-10
GHCND:USS0010E03S,CANYON WY US,20151127,0.00,11.0,0,23,-19,-1
GHCND:USS0010E03S,CANYON WY US,20151128,0.00,11.0,8,29,-11,-3
GHCND:USS0010E03S,CANYON WY US,20151129,0.00,11.0,8,24,-13,8
GHCND:USS0010E03S,CANYON WY US,20151130,0.00,11.0,7,18,-5,-2
GHCND:USS0010E03S,CANYON WY US,20151201,0.00,11.0,6,21,-5,-5
GHCND:USS0010E03S,CANYON WY US,20151202,0.00,11.0,10,28,-12,19
GHCND:USS0010E03S,CANYON WY US,20151203,0.10,11.0,24,33,19,21
GHCND:USS0010E03S,CANYON WY US,20151204,0.10,12.0,25,34,16,25
GHCND:USS0010E03S,CANYON WY US,20151205,0.00,12.0,22,29,8,9
GHCND:USS0010E03S,CANYON WY US,20151206,0.00,11.0,21,36,4,29
GHCND:USS0010E03S,CANYON WY US,20151207,0.30,18.0,31,34,29,33
GHCND:USS0010E03S,CANYON WY US,20151208,0.00,16.0,35,37,32,36
GHCND:USS0010E03S,CANYON WY US,20151209,0.10,16.0,33,38,24,25
GHCND:USS0010E03S,CANYON WY US,20151210,0.40,20.0,27,33,23,25
GHCND:USS0010E03S,CANYON WY US,20151211,0.10,18.0,20,28,14,15
GHCND:USS0010E03S,CANYON WY US,20151212,0.00,18.0,20,26,12,22
GHCND:USS0010E03S,CANYON WY US,20151213,0.20,21.0,26,30,22,28
GHCND:USS0010E03S,CANYON WY US,20151214,0.20,21.0,23,29,13,14
GHCND:USS0010E03S,CANYON WY US,20151215,0.10,21.0,12,21,3,7
GHCND:USS0010E03S,CANYON WY US,20151216,0.10,22.0,13,17,5,6
GHCND:USS0010E03S,CANYON WY US,20151217,0.10,21.0,3,13,-13,9
GHCND:USS0010E03S,CANYON WY US,20151218,0.30,24.0,22,30,9,22
GHCND:USS0010E03S,CANYON WY US,20151219,0.10,26.0,27,32,21,27
GHCND:USS0010E03S,CANYON WY US,20151220,0.30,29.0,22,28,18,19
GHCND:USS0010E03S,CANYON WY US,20151221,0.30,31.0,22,28,16,25
GHCND:USS0010E03S,CANYON WY US,20151222,0.00,31.0,16,25,-1,0
GHCND:USS0010E03S,CANYON WY US,20151223,0.20,31.0,9,18,-6,12
GHCND:USS0010E03S,CANYON WY US,20151224,0.20,30.0,14,20,9,9
GHCND:USS0010E03S,CANYON WY US,20151225,0.00,30.0,11,21,-3,-2
GHCND:USS0010E03S,CANYON WY US,20151226,0.10,30.0,-4,12,-15,-15
GHCND:USS0010E03S,CANYON WY US,20151227,0.10,28.0,-3,16,-19,-2
GHCND:USS0010E03S,CANYON WY US,20151228,0.00,27.0,2,17,-13,-1
GHCND:USS0010E03S,CANYON WY US,20151229,0.00,27.0,6,19,-5,1
GHCND:USS0010E03S,CANYON WY US,20151230,0.00,27.0,1,12,-9,-5
GHCND:USS0010E03S,CANYON WY US,20151231,0.00,26.0,0,13,-13,-13
GHCND:USS0010E03S,CANYON WY US,20160101,0.00,26.0,-3,17,-21,-2
GHCND:USS0010E03S,CANYON WY US,20160102,0.00,26.0,3,20,-10,-4
GHCND:USS0010E03S,CANYON WY US,20160103,0.10,26.0,11,29,-5,9
GHCND:USS0010E03S,CANYON WY US,20160104,0.00,26.0,18,31,4,22
GHCND:USS0010E03S,CANYON WY US,20160105,0.10,25.0,27,33,22,26
GHCND:USS0010E03S,CANYON WY US,20160106,0.00,25.0,27,34,23,24
GHCND:USS0010E03S,CANYON WY US,20160107,0.00,25.0,27,34,22,22
GHCND:USS0010E03S,CANYON WY US,20160108,0.00,26.0,21,27,14,20
GHCND:USS0010E03S,CANYON WY US,20160109,0.00,25.0,19,23,16,16
GHCND:USS0010E03S,CANYON WY US,20160110,0.00,25.0,15,22,7,11
GHCND:USS0010E03S,CANYON WY US,20160111,0.00,25.0,13,19,7,11
GHCND:USS0010E03S,CANYON WY US,20160112,0.00,24.0,17,24,10,21
GHCND:USS0010E03S,CANYON WY US,20160113,0.10,27.0,23,34,13,22
GHCND:USS0010E03S,CANYON WY US,20160114,0.10,28.0,22,27,17,18
GHCND:USS0010E03S,CANYON WY US,20160115,0.00,28.0,17,22,10,13
GHCND:USS0010E03S,CANYON WY US,20160116,0.10,29.0,19,24,13,20
GHCND:USS0010E03S,CANYON WY US,20160117,0.00,28.0,24,28,18,27
GHCND:USS0010E03S,CANYON WY US,20160118,0.30,31.0,26,32,17,22
GHCND:USS0010E03S,CANYON WY US,20160119,0.00,31.0,23,29,19,22
GHCND:USS0010E03S,CANYON WY US,20160120,0.20,33.0,25,31,21,21
GHCND:USS0010E03S,CANYON WY US,20160121,0.00,30.0,23,27,19,19
GHCND:USS0010E03S,CANYON WY US,20160122,0.00,29.0,23,38,14,17
GHCND:USS0010E03S,CANYON WY US,20160123,0.00,29.0,27,35,17,27
GHCND:USS0010E03S,CANYON WY US,20160124,0.20,33.0,25,30,17,18
GHCND:USS0010E03S,CANYON WY US,20160125,0.00,32.0,13,25,3,9
GHCND:USS0010E03S,CANYON WY US,20160126,0.00,31.0,18,24,9,18
GHCND:USS0010E03S,CANYON WY US,20160127,0.00,30.0,23,30,15,24
